2 33 0.000002
2 34 0.000002
2 35 0.000002
2 36 0.000001
2 37 0.000001
2 38 0.000000
2 39 0.000000
3 0 0.000000
3 1 0.000001
3 2 0.000001
3 3 0.000002
3 4 0.000002
3 5 0.000003
3 6 0.000003
3 7 0.000004
3 8 0.000004
3 9 0.000005
3 10 0.000006
3 11 0.000006
3 12 0.000007
3 13 0.000007
3 14 0.000008
3 15 0.000008
3 16 0.000009
3 17 0.000009
3 18 0.000009
3 19 0.000009
3 20 0.000009
3 21 0.000009
3 22 0.000009
3 23 0.000009
3 24 0.000009
3 25 0.000008
3 26 0.000008
3 27 0.000007
3 28 0.000007
3 29 0.000006
3 30 0.000005
3 31 0.000005
3 32 0.000004
3 33 0.000004
3 34 0.000003
3 35 0.000002
3 36 0.000002
3 37 0.000001
3 38 0.000001
3 39 0.000000
4 0 0.000000
4 1 0.000001
4 2 0.000001
4 3 0.000002
4 4 0.000003
4 5 0.000004
4 6 0.000004
4 7 0.000005
4 8 0.000006
4 9 0.000007
4 10 0.000008
4 11 0.000008
4 12 0.000009
4 13 0.000010
4 14 0.000011
4 15 0.000011
4 16 0.000012
4 17 0.000012
4 18 0.000013
4 19 0.000013
4 20 0.000013
4 21 0.000013
4 22 0.000013
4 23 0.000012
4 24 0.000012
4 25 0.000011
4 26 0.000010
4 27 0.000010
4 28 0.000009
4 29 0.000008
4 30 0.000007
4 31 0.000006
4 32 0.000006
4 33 0.000005
4 34 0.000004
4 35 0.000003
4 36 0.000002
4 37 0.000002
4 38 0.000001
4 39 0.000000
5 0 0.000000
5 1 0.000001
5 2 0.000002
5 3 0.000003
5 4 0.000004
5 5 0.000005
5 6 0.000006
5 7 0.000007
5 8 0.000008
5 9 0.000009
5 10 0.000010
5 11 0.000011
5 12 0.000012
5 13 0.000013
5 14 0.000014
5 15 0.000014
5 16 0.000015
5 17 0.000016
5 18 0.000016
5 19 0.000016
5 20 0.000017
5 21 0.000016
5 22 0.000016
5 23 0.000016
5 24 0.000015
5 25 0.000014
5 26 0.000013
5 27 0.000012
5 28 0.000011
5 29 0.000010
5 30 0.000009
5 31 0.000008
5 32 0.000007
5 33 0.000006
5 34 0.000005
5 35 0.000004
5 36 0.000003
5 37 0.000002
5 38 0.000001
5 39 0.000000
6 0 0.000000
6 1 0.000001
6 2 0.000002
6 3 0.000003
6 4 0.000004
6 5 0.000006
6 6 0.000007
6 7 0.000008
6 8 0.000009
6 9 0.000010
6 10 0.000012
6 11 0.000013
6 12 0.000014
6 13 0.000016
6 14 0.000017
6 15 0.000018
6 16 0.000019
6 17 0.000020
6 18 0.000020
6 19 0.000021
6 20 0.000021
6 21 0.000021
6 22 0.000020
6 23 0.000020
6 24 0.000019
6 25 0.000018
6 26 0.000017
6 27 0.000015
6 28 0.000014
6 29 0.000013
6 30 0.000011
6 31 0.000010
6 32 0.000009
6 33 0.000007
6 34 0.000006
6 35 0.000005
6 36 0.000004
6 37 0.000002
6 38 0.000001
6 39 0.000000
7 0 0.000000
7 1 0.000001
7 2 0.000003
7 3 0.000004
7 4 0.000005
7 5 0.000007
7 6 0.000008
7 7 0.000009
7 8 0.000011
7 9 0.000012
7 10 0.000014
7 11 0.000016
7 12 0.000017
7 13 0.000019
7 14 0.000020
7 15 0.000022
7 16 0.000023
7 17 0.000024
7 18 0.000025
7 19 0.000025
7 20 0.000025
7 21 0.000025
7 22 0.000025
7 23 0.000024
7 24 0.000023
7 25 0.000021
7 26 0.000020
7 27 0.000018
7 28 0.000017
7 29 0.000015
7 30 0.000014
7 31 0.000012
7 32 0.000010
7 33 0.000009
7 34 0.000007
7 35 0.000006
7 36 0.000004
7 37 0.000003
7 38 0.000001
7 39 0.000000
8 0 0.000000
8 1 0.000001
8 2 0.000003
8 3 0.000004
8 4 0.000006
8 5 0.000008
8 6 0.000009
8 7 0.000011
8 8 0.000013
8 9 0.000014
8 10 0.000016
8 11 0.000018
8 12 0.000020
8 13 0.000022
8 14 0.000024
8 15 0.000026
8 16 0.000027
8 17 0.000029
8 18 0.000030
8 19 0.000030
8 20 0.000031
8 21 0.000030
8 22 0.000030
8 23 0.000029
8 24 0.000027
8 25 0.000026
8 26 0.000024
8 27 0.000022
8 28 0.000020
8 29 0.000018
8 30 0.000016
8 31 0.000014
8 32 0.000012
8 33 0.000010
8 34 0.000008
8 35 0.000007
8 36 0.000005
8 37 0.000003
8 38 0.000002
8 39 0.000000
9 0 0.000000
9 1 0.000002
9 2 0.000003
9 3 0.000005
9 4 0.000007
9 5 0.000009
9 6 0.000010
9 7 0.000012
9 8 0.000014
9 9 0.000017
9 10 0.000019
9 11 0.000021
9 12 0.000024
9 13 0.000026
9 14 0.000028
9 15 0.000031
9 16 0.000033
9 17 0.000034
9 18 0.000036
9 19 0.000037
9 20 0.000037
9 21 0.000036
9 22 0.000036
9 23 0.000034
9 24 0.000032
9 25 0.000030
9 26 0.000028
9 27 0.000026
9 28 0.000023
9 29 0.000021
9 30 0.000018
9 31 0.000016
9 32 0.000014
9 33 0.000012
9 34 0.000010
9 35 0.000008
9 36 0.000006
9 37 0.000004
9 38 0.000002
9 39 0.000000
10 0 0.000000
10 1 0.000002
10 2 0.000004
10 3 0.000006
10 4 0.000008
10 5 0.000010
10 6 0.000012
10 7 0.000014
10 8 0.000016
10 9 0.000019
10 10 0.000022
10 11 0.000024
10 12 0.000027
10 13 0.000030
10 14 0.000033
10 15 0.000036
10 16 0.000039
10 17 0.000041
10 18 0.000043
10 19 0.000044
10 20 0.000044
10 21 0.000044
10 22 0.000043
10 23 0.000041
10 24 0.000038
10 25 0.000036
10 26 0.000033
10 27 0.000030
10 28 0.000027
10 29 0.000024
10 30 0.000021
10 31 0.000018
10 32 0.000016
10 33 0.000013
10 34 0.000011
10 35 0.000008
10 36 0.000006
10 37 0.000004
10 38 0.000002
10 39 0.000000
11 0 0.000000
11 1 0.000002
11 2 0.000004
11 3 0.000006
11 4 0.000008
11 5 0.000011
11 6 0.000013
11 7 0.000016
11 8 0.000018
11 9 0.000021
11 10 0.000024
11 11 0.000028
11 12 0.000031
11 13 0.000035
11 14 0.000038
11 15 0.000042
11 16 0.000046
11 17 0.000049
11 18 0.000051
11 19 0.000053
11 20 0.000053
11 21 0.000053
11 22 0.000051
11 23 0.000048
11 24 0.000045
11 25 0.000042
11 26 0.000038
11 27 0.000034
11 28 0.000031
11 29 0.000027
11 30 0.000024
11 31 0.000020
11 32 0.000017
11 33 0.000015
11 34 0.000012
11 35 0.000009
11 36 0.000007
11 37 0.000005
11 38 0.000002
11 39 0.000000
12 0 0.000000
12 1 0.000002
12 2 0.000004
12 3 0.000007
12 4 0.000009
12 5 0.000012
12 6 0.000014
12 7 0.000017
12 8 0.000020
12 9 0.000024
12 10 0.000027
12 11 0.000031
12 12 0.000035
12 13 0.000040
12 14 0.000044
12 15 0.000049
12 16 0.000054
12 17 0.000058
12 18 0.000061
12 19 0.000064
12 20 0.000064
12 21 0.000064
12 22 0.000061
12 23 0.000058
12 24 0.000053
12 25 0.000049
12 26 0.000044
12 27 0.000039
12 28 0.000035
12 29 0.000030
12 30 0.000026
12 31 0.000023
12 32 0.000019
12 33 0.000016
12 34 0.000013
12 35 0.000010
12 36 0.000008
12 37 0.000005
12 38 0.000002
12 39 0.000000
13 0 0.000000
13 1 0.000002
13 2 0.000005
13 3 0.000007
13 4 0.000010
13 5 0.000013
13 6 0.000016
13 7 0.000019
13 8 0.000022
13 9 0.000026
13 10 0.000030
13 11 0.000035
13 12 0.000040
13 13 0.000045
13 14 0.000051
13 15 0.000057
13 16 0.000063
13 17 0.000069
13 18 0.000074
13 19 0.000078
13 20 0.000079
13 21 0.000078
13 22 0.000074
13 23 0.000069
13 24 0.000063
13 25 0.000057
13 26 0.000051
13 27 0.000045
13 28 0.000039
13 29 0.000034
13 30 0.000029
13 31 0.000025
13 32 0.000021
13 33 0.000018
13 34 0.000014
13 35 0.000011
13 36 0.000008
13 37 0.000005
13 38 0.000003
13 39 0.000000
14 0 0.000000
14 1 0.000003
14 2 0.000005
14 3 0.000008
14 4 0.000011
14 5 0.000014
14 6 0.000017
14 7 0.000020
14 8 0.000024
14 9 0.000028
14 10 0.000033
14 11 0.000038
14 12 0.000044
14 13 0.000051
14 14 0.000058
14 15 0.000066
14 16 0.000075
14 17 0.000083
14 18 0.000091
14 19 0.000096
14 20 0.000098
14 21 0.000096
14 22 0.000091
14 23 0.000083
14 24 0.000075
14 25 0.000066
14 26 0.000058
14 27 0.000051
14 28 0.000044
14 29 0.000038
14 30 0.000032
14 31 0.000027
14 32 0.000023
14 33 0.000019
14 34 0.000015
14 35 0.000012
14 36 0.000009
14 37 0.000006
14 38 0.000003
14 39 0.000000
15 0 0.000000
15 1 0.000003
15 2 0.000005
15 3 0.000008
15 4 0.000011
15 5 0.000014
15 6 0.000018
15 7 0.000022
15 8 0.000026
15 9 0.000031
15 10 0.000036
15 11 0.000042
15 12 0.000049
15 13 0.000057
15 14 0.000066
15 15 0.000077
15 16 0.000089
15 17 0.000101
15 18 0.000113
15 19 0.000122
15 20 0.000125
15 21 0.000122
15 22 0.000113
15 23 0.000101
15 24 0.000088
15 25 0.000077
15 26 0.000066
15 27 0.000057
15 28 0.000048
15 29 0.000041
15 30 0.000035
15 31 0.000030
15 32 0.000025
15 33 0.000020
15 34 0.000016
15 35 0.000013
15 36 0.000009
15 37 0.000006
15 38 0.000003
15 39 0.000000
16 0 0.000000
16 1 0.000003
16 2 0.000006
16 3 0.000009
16 4 0.000012
16 5 0.000015
16 6 0.000019
16 7 0.000023
16 8 0.000027
16 9 0.000033
16 10 0.000039
16 11 0.000046
16 12 0.000054
16 13 0.000063
16 14 0.000075
16 15 0.000089
16 16 0.000105
16 17 0.000124
16 18 0.000143
16 19 0.000160
16 20 0.000167
16 21 0.000160
16 22 0.000143
16 23 0.000123
16 24 0.000105
16 25 0.000088
16 26 0.000075
16 27 0.000063
16 28 0.000053
16 29 0.000045
16 30 0.000038
16 31 0.000032
16 32 0.000026
16 33 0.000022
16 34 0.000017
16 35 0.000013
16 36 0.000010
16 37 0.000006
16 38 0.000003
16 39 0.000000
17 0 0.000000
17 1 0.000003
17 2 0.000006
17 3 0.000009
17 4 0.000012
17 5 0.000016
17 6 0.000020
17 7 0.000024
17 8 0.000029
17 9 0.000034
17 10 0.000041
17 11 0.000049
17 12 0.000058
17 13 0.000069
17 14 0.000083
17 15 0.000101
17 16 0.000124
17 17 0.000152
17 18 0.000185
17 19 0.000220
17 20 0.000240
17 21 0.000220
17 22 0.000185
17 23 0.000151
17 24 0.000123
17 25 0.000101
17 26 0.000083
17 27 0.000069
17 28 0.000057
17 29 0.000048
17 30 0.000040
17 31 0.000033
17 32 0.000028
17 33 0.000023
17 34 0.000018
17 35 0.000014
17 36 0.000010
17 37 0.000007
17 38 0.000003
17 39 0.000000
18 0 0.000000
18 1 0.000003
18 2 0.000006
18 3 0.000009
18 4 0.000013
18 5 0.000016
18 6 0.000020
18 7 0.000025
18 8 0.000030
18 9 0.000036
18 10 0.000043
18 11 0.000051
18 12 0.000061
18 13 0.000074
18 14 0.000091
18 15 0.000113
18 16 0.000143
18 17 0.000185
18 18 0.000245
18 19 0.000324
18 20 0.000393
18 21 0.000324
18 22 0.000245
18 23 0.000185
18 24 0.000143
18 25 0.000112
18 26 0.000090
18 27 0.000074
18 28 0.000061
18 29 0.000050
18 30 0.000042
18 31 0.000035
18 32 0.000029
18 33 0.000023
18 34 0.000019
18 35 0.000014
18 36 0.000011
18 37 0.000007
18 38 0.000003
18 39 0.000000
19 0 0.000000
19 1 0.000003
19 2 0.000006
19 3 0.000009
19 4 0.000013
19 5 0.000016
19 6 0.000021
19 7 0.000025
19 8 0.000030
19 9 0.000037
19 10 0.000044
19 11 0.000053
19 12 0.000064
19 13 0.000078
19 14 0.000096
19 15 0.000122
19 16 0.000160
19 17 0.000220
19 18 0.000324
19 19 0.000516
19 20 0.000825
19 21 0.000516
19 22 0.000324
19 23 0.000219
19 24 0.000159
19 25 0.000121
19 26 0.000096
19 27 0.000077
19 28 0.000063
19 29 0.000052
19 30 0.000043
19 31 0.000035
19 32 0.000029
19 33 0.000024
19 34 0.000019
19 35 0.000015
19 36 0.000011
19 37 0.000007
19 38 0.000003
19 39 0.000000
20 0 0.000000
20 1 0.000003
20 2 0.000006
20 3 0.000009
20 4 0.000013
20 5 0.000017
20 6 0.000021
20 7 0.000025
20 8 0.000031
20 9 0.000037
20 10 0.000044
20 11 0.000053
20 12 0.000064
20 13 0.000079
20 14 0.000098
20 15 0.000125
20 16 0.000167
20 17 0.000240
20 18 0.000393
20 19 0.000825
20 20 0.002492
20 21 0.000825
20 22 0.000393
20 23 0.000240
20 24 0.000167
20 25 0.000125
20 26 0.000098
20 27 0.000078
20 28 0.000064
20 29 0.000052
20 30 0.000043
20 31 0.000036
20 32 0.000029
20 33 0.000024
20 34 0.000019
20 35 0.000015
20 36 0.000011
20 37 0.000007
20 38 0.000003
20 39 0.000000
21 0 0.000000
21 1 0.000003
21 2 0.000006
21 3 0.000009
21 4 0.000013
21 5 0.000016
21 6 0.000021
21 7 0.000025
21 8 0.000030
21 9 0.000036
21 10 0.000044
21 11 0.000053
21 12 0.000064
21 13 0.000078
21 14 0.000096
21 15 0.000122
21 16 0.000160
21 17 0.000220
21 18 0.000324
21 19 0.000516
21 20 0.000825
21 21 0.000516
21 22 0.000323
21 23 0.000219
21 24 0.000159
21 25 0.000121
21 26 0.000096
21 27 0.000077
21 28 0.000063
21 29 0.000052
21 30 0.000043
21 31 0.000035
21 32 0.000029
21 33 0.000024
21 34 0.000019
21 35 0.000015
21 36 0.000011
21 37 0.000007
21 38 0.000003
21 39 0.000000
22 0 0.000000
22 1 0.000003
22 2 0.000006
22 3 0.000009
22 4 0.000013
22 5 0.000016
22 6 0.000020
22 7 0.000025
22 8 0.000030
22 9 0.000036
22 10 0.000043
22 11 0.000051
22 12 0.000061
22 13 0.000074
22 14 0.000091
22 15 0.000113
22 16 0.000143
22 17 0.000185
22 18 0.000245
22 19 0.000324
22 20 0.000393
22 21 0.000323
22 22 0.000245
22 23 0.000185
22 24 0.000142
22 25 0.000112
22 26 0.000090
22 27 0.000074
22 28 0.000061
22 29 0.000050
22 30 0.000042
22 31 0.000035
22 32 0.000029
22 33 0.000023
22 34 0.000019
22 35 0.000014
22 36 0.000011
22 37 0.000007
22 38 0.000003
22 39 0.000000
23 0 0.000000
23 1 0.000003
23 2 0.000006
23 3 0.000009
23 4 0.000012
23 5 0.000016
23 6 0.000020
23 7 0.000024
23 8 0.000029
23 9 0.000034
23 10 0.000041
23 11 0.000048
23 12 0.000058
23 13 0.000069
23 14 0.000083
23 15 0.000101
23 16 0.000123
23 17 0.000151
23 18 0.000185
23 19 0.000219
23 20 0.000240
23 21 0.000219
23 22 0.000185
23 23 0.000151
23 24 0.000123
23 25 0.000100
23 26 0.000083
23 27 0.000069
23 28 0.000057
23 29 0.000048
23 30 0.000040
23 31 0.000033
23 32 0.000027
23 33 0.000022
23 34 0.000018
23 35 0.000014
23 36 0.000010
23 37 0.000007
23 38 0.000003
23 39 0.000000
24 0 0.000000
24 1 0.000003
24 2 0.000006
24 3 0.000009
24 4 0.000012
24 5 0.000015
24 6 0.000019
24 7 0.000023
24 8 0.000027
24 9 0.000032
24 10 0.000038
24 11 0.000045
24 12 0.000053
24 13 0.000063
24 14 0.000075
24 15 0.000088
24 16 0.000105
24 17 0.000123
24 18 0.000143
24 19 0.000159
24 20 0.000167
24 21 0.000159
24 22 0.000142
24 23 0.000123
24 24 0.000104
24 25 0.000088
24 26 0.000074
24 27 0.000063
24 28 0.000053
24 29 0.000045
24 30 0.000038
24 31 0.000031
24 32 0.000026
24 33 0.000021
24 34 0.000017
24 35 0.000013
24 36 0.000010
24 37 0.000006
24 38 0.000003
24 39 0.000000
25 0 0.000000
25 1 0.000003
25 2 0.000005
25 3 0.000008
25 4 0.000011
25 5 0.000014
25 6 0.000018
25 7 0.000021
25 8 0.000026
25 9 0.000030
25 10 0.000036
25 11 0.000042
25 12 0.000049
25 13 0.000057
25 14 0.000066
25 15 0.000077
25 16 0.000088
25 17 0.000101
25 18 0.000112
25 19 0.000121
25 20 0.000125
25 21 0.000121
25 22 0.000112
25 23 0.000100
25 24 0.000088
25 25 0.000076
25 26 0.000066
25 27 0.000056
25 28 0.000048
25 29 0.000041
25 30 0.000035
25 31 0.000029
25 32 0.000025
25 33 0.000020
25 34 0.000016
25 35 0.000013
25 36 0.000009
25 37 0.000006
25 38 0.000003
25 39 0.000000
26 0 0.000000
26 1 0.000003
26 2 0.000005
26 3 0.000008
26 4 0.000010
26 5 0.000013
26 6 0.000017
26 7 0.000020
26 8 0.000024
26 9 0.000028
26 10 0.000033
26 11 0.000038
26 12 0.000044
26 13 0.000051
26 14 0.000058
26 15 0.000066
26 16 0.000075
26 17 0.000083
26 18 0.000090
26 19 0.000096
26 20 0.000098
26 21 0.000096
26 22 0.000090
26 23 0.000083
26 24 0.000074
26 25 0.000066
26 26 0.000058
26 27 0.000050
26 28 0.000043
26 29 0.000037
26 30 0.000032
26 31 0.000027
26 32 0.000023
26 33 0.000019
26 34 0.000015
26 35 0.000012
26 36 0.000009
26 37 0.000006
26 38 0.000003
26 39 0.000000
27 0 0.000000
27 1 0.000002
27 2 0.000005
27 3 0.000007
27 4 0.000010
27 5 0.000012
27 6 0.000015
27 7 0.000018
27 8 0.000022
27 9 0.000026
27 10 0.000030
27 11 0.000034
27 12 0.000039
27 13 0.000045
27 14 0.000051
27 15 0.000057
27 16 0.000063
27 17 0.000069
27 18 0.000074
27 19 0.000077
27 20 0.000078
27 21 0.000077
27 22 0.000074
27 23 0.000069
27 24 0.000063
27 25 0.000056
27 26 0.000050
27 27 0.000044
27 28 0.000039
27 29 0.000034
27 30 0.000029
27 31 0.000025
27 32 0.000021
27 33 0.000017
27 34 0.000014
27 35 0.000011
27 36 0.000008
27 37 0.000005
27 38 0.000003
27 39 0.000000
28 0 0.000000
28 1 0.000002
28 2 0.000004
28 3 0.000007
28 4 0.000009
28 5 0.000011
28 6 0.000014
28 7 0.000017
28 8 0.000020
28 9 0.000023
28 10 0.000027
28 11 0.000031
28 12 0.000035
28 13 0.000039
28 14 0.000044
28 15 0.000048
28 16 0.000053
28 17 0.000057
28 18 0.000061
28 19 0.000063
28 20 0.000064
28 21 0.000063
28 22 0.000061
28 23 0.000057
28 24 0.000053
28 25 0.000048
28 26 0.000043
28 27 0.000039
28 28 0.000034
28 29 0.000030
28 30 0.000026
28 31 0.000022
28 32 0.000019
28 33 0.000016
28 34 0.000013
28 35 0.000010
28 36 0.000007
28 37 0.000005
28 38 0.000002
28 39 0.000000
29 0 0.000000
29 1 0.000002
29 2 0.000004
29 3 0.000006
29 4 0.000008
29 5 0.000010
29 6 0.000013
29 7 0.000015
29 8 0.000018
29 9 0.000021
29 10 0.000024
29 11 0.000027
29 12 0.000030
29 13 0.000034
29 14 0.000038
29 15 0.000041
29 16 0.000045
29 17 0.000048
29 18 0.000050
29 19 0.000052
29 20 0.000052
29 21 0.000052
29 22 0.000050
29 23 0.000048
29 24 0.000045
29 25 0.000041
29 26 0.000037
29 27 0.000034
29 28 0.000030
29 29 0.000026
29 30 0.000023
29 31 0.000020
29 32 0.000017
29 33 0.000014
29 34 0.000012
29 35 0.000009
29 36 0.000007
29 37 0.000004
29 38 0.000002
29 39 0.000000
30 0 0.000000
30 1 0.000002
30 2 0.000004
30 3 0.000005
30 4 0.000007
30 5 0.000009
30 6 0.000011
30 7 0.000014
30 8 0.000016
30 9 0.000018
30 10 0.000021
30 11 0.000024
30 12 0.000026
30 13 0.000029
30 14 0.000032
30 15 0.000035
30 16 0.000038
30 17 0.000040
30 18 0.000042
30 19 0.000043
30 20 0.000043
30 21 0.000043
30 22 0.000042
30 23 0.000040
30 24 0.000038
30 25 0.000035
30 26 0.000032
30 27 0.000029
30 28 0.000026
30 29 0.000023
30 30 0.000020
30 31 0.000018
30 32 0.000015
30 33 0.000013
30 34 0.000010
30 35 0.000008
30 36 0.000006
30 37 0.000004
30 38 0.000002
30 39 0.000000
31 0 0.000000
31 1 0.000002
31 2 0.000003
31 3 0.000005
31 4 0.000006
31 5 0.000008
31 6 0.000010
31 7 0.000012
31 8 0.000014
31 9 0.000016
31 10 0.000018
31 11 0.000020
31 12 0.000023
31 13 0.000025
31 14 0.000027
31 15 0.000030
31 16 0.000032
31 17 0.000033
31 18 0.000035
31 19 0.000035
31 20 0.000036
31 21 0.000035
31 22 0.000035
31 23 0.000033
31 24 0.000031
31 25 0.000029
31 26 0.000027
31 27 0.000025
31 28 0.000022
31 29 0.000020
31 30 0.000018
31 31 0.000015
31 32 0.000013
31 33 0.000011
31 34 0.000009
31 35 0.000007
31 36 0.000005
31 37 0.000004
31 38 0.000002
31 39 0.000000
32 0 0.000000
32 1 0.000001
32 2 0.000003
32 3 0.000004
32 4 0.000006
32 5 0.000007
32 6 0.000009
32 7 0.000010
32 8 0.000012
32 9 0.000014
32 10 0.000016
32 11 0.000017
32 12 0.000019
32 13 0.000021
32 14 0.000023
32 15 0.000025
32 16 0.000026
32 17 0.000028
32 18 0.000029
32 19 0.000029
32 20 0.000029
32 21 0.000029
32 22 0.000029
32 23 0.000027
32 24 0.000026
32 25 0.000025
32 26 0.000023
32 27 0.000021
32 28 0.000019
32 29 0.000017
32 30 0.000015
32 31 0.000013
32 32 0.000011
32 33 0.000010
32 34 0.000008
32 35 0.000006
32 36 0.000005
32 37 0.000003
32 38 0.000002
32 39 0.000000
33 0 0.000000
33 1 0.000001
33 2 0.000002
33 3 0.000004
33 4 0.000005
33 5 0.000006
33 6 0.000007
33 7 0.000009
33 8 0.000010
33 9 0.000012
33 10 0.000013
33 11 0.000015
33 12 0.000016
33 13 0.000018
33 14 0.000019
33 15 0.000020
33 16 0.000022
33 17 0.000023
33 18 0.000023
33 19 0.000024
33 20 0.000024
33 21 0.000024
33 22 0.000023
33 23 0.000022
33 24 0.000021
33 25 0.000020
33 26 0.000019
33 27 0.000017
33 28 0.000016
33 29 0.000014
33 30 0.000013
33 31 0.000011
33 32 0.000010
33 33 0.000008
33 34 0.000007
33 35 0.000005
33 36 0.000004
33 37 0.000003
33 38 0.000001
33 39 0.000000
34 0 0.000000
34 1 0.000001
34 2 0.000002
34 3 0.000003
34 4 0.000004
34 5 0.000005
34 6 0.000006
34 7 0.000007
34 8 0.000008
34 9 0.000010
34 10 0.000011
34 11 0.000012
34 12 0.000013
34 13 0.000014
34 14 0.000015
34 15 0.000016
34 16 0.000017
34 17 0.000018
34 18 0.000019
34 19 0.000019
34 20 0.000019
34 21 0.000019
34 22 0.000019
34 23 0.000018
34 24 0.000017
34 25 0.000016
34 26 0.000015
34 27 0.000014
34 28 0.000013
34 29 0.000012
34 30 0.000010
34 31 0.000009
34 32 0.000008
34 33 0.000007
34 34 0.000006
34 35 0.000004
34 36 0.000003
34 37 0.000002
34 38 0.000001
34 39 0.000000
35 0 0.000000
35 1 0.000001
35 2 0.000002
35 3 0.000002
35 4 0.000003
35 5 0.000004
35 6 0.000005
35 7 0.000006
35 8 0.000007
35 9 0.000008
35 10 0.000008
35 11 0.000009
35 12 0.000010
35 13 0.000011
35 14 0.000012
35 15 0.000013
35 16 0.000013
35 17 0.000014
35 18 0.000014
35 19 0.000015
35 20 0.000015
35 21 0.000015
35 22 0.000014
35 23 0.000014
35 24 0.000013
35 25 0.000013
35 26 0.000012
35 27 0.000011
35 28 0.000010
35 29 0.000009
35 30 0.000008
35 31 0.000007
35 32 0.000006
35 33 0.000005
35 34 0.000004
35 35 0.000003
35 36 0.000003
35 37 0.000002
35 38 0.000001
35 39 0.000000
36 0 0.000000
36 1 0.000001
36 2 0.000001
36 3 0.000002
36 4 0.000002
36 5 0.000003
36 6 0.000004
36 7 0.000004
36 8 0.000005
36 9 0.000006
36 10 0.000006
36 11 0.000007
36 12 0.000008
36 13 0.000008
36 14 0.000009
36 15 0.000009
36 16 0.000010
36 17 0.000010
36 18 0.000011
36 19 0.000011
36 20 0.000011
36 21 0.000011
36 22 0.000011
36 23 0.000010
36 24 0.000010
36 25 0.000009
36 26 0.000009
36 27 0.000008
36 28 0.000007
36 29 0.000007
36 30 0.000006
36 31 0.000005
36 32 0.000005
36 33 0.000004
36 34 0.000003
36 35 0.000003
36 36 0.000002
36 37 0.000001
36 38 0.000001
36 39 0.000000
37 0 0.000000
37 1 0.000000
37 2 0.000001
37 3 0.000001
37 4 0.000002
37 5 0.000002
37 6 0.000002
37 7 0.000003
37 8 0.000003
37 9 0.000004
37 10 0.000004
37 11 0.000005
37 12 0.000005
37 13 0.000005
37 14 0.000006
37 15 0.000006
37 16 0.000006
37 17 0.000007
37 18 0.000007
37 19 0.000007
37 20 0.000007
37 21 0.000007
37 22 0.000007
37 23 0.000007
37 24 0.000006
37 25 0.000006
37 26 0.000006
37 27 0.000005
37 28 0.000005
37 29 0.000004
37 30 0.000004
37 31 0.000004
37 32 0.000003
37 33 0.000003
37 34 0.000002
37 35 0.000002
37 36 0.000001
37 37 0.000001
37 38 0.000000
37 39 0.000000
38 0 0.000000
38 1 0.000000
38 2 0.000000
38 3 0.000001
38 4 0.000001
38 5 0.000001
38 6 0.000001
38 7 0.000001
38 8 0.000002
38 9 0.000002
38 10 0.000002
38 11 0.000002
38 12 0.000002
38 13 0.000003
38 14 0.000003
38 15 0.000003
38 16 0.000003
38 17 0.000003
38 18 0.000003
38 19 0.000003
38 20 0.000003
38 21 0.000003
38 22 0.000003
38 23 0.000003
38 24 0.000003
38 25 0.000003
38 26 0.000003
38 27 0.000003
38 28 0.000002
38 29 0.000002
38 30 0.000002
38 31 0.000002
38 32 0.000002
38 33 0.000001
38 34 0.000001
